frame,xmin,xmax,ymin,ymax,class_id
JENGA_LIVINGROOM_B_Hframe_1788.jpg,243,268,74,127,1
JENGA_LIVINGROOM_B_Hframe_1788.jpg,128,162,65,115,1
JENGA_LIVINGROOM_B_Hframe_1824.jpg,226,257,249,298,1
JENGA_LIVINGROOM_B_Hframe_1824.jpg,129,224,1,59,1
JENGA_LIVINGROOM_B_Hframe_2014.jpg,94,245,72,231,1
JENGA_LIVINGROOM_B_Hframe_2014.jpg,101,141,276,298,1
JENGA_LIVINGROOM_B_Hframe_2046.jpg,199,248,215,272,1
JENGA_LIVINGROOM_B_Hframe_2046.jpg,5,90,190,253,1
JENGA_LIVINGROOM_B_Hframe_2060.jpg,216,265,215,273,1
JENGA_LIVINGROOM_B_Hframe_2060.jpg,49,138,75,157,1
JENGA_LIVINGROOM_B_Hframe_2110.jpg,195,285,260,299,1
JENGA_LIVINGROOM_B_Hframe_2110.jpg,155,201,200,261,1
JENGA_LIVINGROOM_B_Hframe_2110.jpg,3,86,47,144,1
JENGA_LIVINGROOM_B_Hframe_2155.jpg,249,290,240,299,1
JENGA_LIVINGROOM_B_Hframe_2155.jpg,118,184,92,201,1
JENGA_LIVINGROOM_B_Hframe_2161.jpg,186,226,236,294,1
JENGA_LIVINGROOM_B_Hframe_2161.jpg,53,123,87,196,1
JENGA_LIVINGROOM_B_Hframe_2162.jpg,162,203,235,296,1
JENGA_LIVINGROOM_B_Hframe_2162.jpg,28,101,88,193,1
JENGA_LIVINGROOM_B_Hframe_2217.jpg,233,274,224,287,1
JENGA_LIVINGROOM_B_Hframe_2217.jpg,78,181,88,200,1
JENGA_LIVINGROOM_B_Hframe_2233.jpg,162,209,224,284,1
JENGA_LIVINGROOM_B_Hframe_2233.jpg,2,100,84,195,1
JENGA_LIVINGROOM_B_Hframe_2240.jpg,203,246,222,284,1
JENGA_LIVINGROOM_B_Hframe_2240.jpg,30,129,81,196,1
JENGA_LIVINGROOM_B_Hframe_2270.jpg,163,210,251,298,1
JENGA_LIVINGROOM_B_Hframe_2278.jpg,99,148,237,294,1
JENGA_LIVINGROOM_B_Hframe_2322.jpg,144,285,172,299,1
JENGA_LIVINGROOM_B_Hframe_2322.jpg,125,169,236,294,1
JENGA_LIVINGROOM_B_Hframe_2327.jpg,116,271,165,298,1
JENGA_LIVINGROOM_B_Hframe_2327.jpg,106,154,236,291,1
JENGA_LIVINGROOM_B_Hframe_2387.jpg,257,300,231,286,1
JENGA_LIVINGROOM_B_Hframe_2387.jpg,69,150,223,298,1
JENGA_LIVINGROOM_B_Hframe_2396.jpg,189,238,229,289,1
JENGA_LIVINGROOM_B_Hframe_2396.jpg,1,86,228,298,1
JENGA_LIVINGROOM_B_Hframe_2442.jpg,280,298,176,206,1
JENGA_LIVINGROOM_B_Hframe_2442.jpg,65,147,136,217,1
JENGA_LIVINGROOM_B_Hframe_2601.jpg,12,133,110,195,1
JENGA_LIVINGROOM_B_Hframe_2601.jpg,251,287,145,203,1
JENGA_LIVINGROOM_B_Hframe_2601.jpg,124,151,129,191,1
JENGA_LIVINGROOM_B_Hframe_2625.jpg,7,123,118,221,1
JENGA_LIVINGROOM_B_Hframe_2625.jpg,240,292,136,215,1
JENGA_LIVINGROOM_B_Hframe_2625.jpg,86,136,92,122,1
JENGA_LIVINGROOM_B_Hframe_2629.jpg,8,119,125,225,1
JENGA_LIVINGROOM_B_Hframe_2629.jpg,232,286,136,214,1
JENGA_LIVINGROOM_B_Hframe_2629.jpg,86,137,89,122,1
JENGA_LIVINGROOM_H_Bframe_0129.jpg,156,242,137,209,1
JENGA_LIVINGROOM_H_Bframe_0129.jpg,4,91,0,53,1
JENGA_LIVINGROOM_H_Bframe_0187.jpg,170,293,163,278,1
JENGA_LIVINGROOM_H_Bframe_0187.jpg,243,289,172,224,1
JENGA_LIVINGROOM_H_Bframe_0187.jpg,2,69,184,259,1
JENGA_LIVINGROOM_H_Bframe_0189.jpg,168,298,164,273,1
JENGA_LIVINGROOM_H_Bframe_0189.jpg,242,298,172,226,1
JENGA_LIVINGROOM_H_Bframe_0189.jpg,8,78,186,263,1
JENGA_LIVINGROOM_H_Bframe_0198.jpg,165,289,171,284,1
JENGA_LIVINGROOM_H_Bframe_0198.jpg,238,296,187,242,1
JENGA_LIVINGROOM_H_Bframe_0198.jpg,2,67,186,261,1
JENGA_LIVINGROOM_H_Bframe_0355.jpg,139,281,60,184,1
JENGA_LIVINGROOM_H_Bframe_0367.jpg,87,220,126,260,1
JENGA_LIVINGROOM_H_Bframe_0393.jpg,83,204,94,228,1
JENGA_LIVINGROOM_H_Bframe_0399.jpg,135,245,87,215,1
JENGA_LIVINGROOM_H_Bframe_0399.jpg,215,264,279,299,1
JENGA_LIVINGROOM_H_Bframe_0880.jpg,153,223,160,220,1
JENGA_LIVINGROOM_H_Bframe_0880.jpg,29,83,166,229,1
JENGA_LIVINGROOM_H_Bframe_0881.jpg,226,293,162,223,1
JENGA_LIVINGROOM_H_Bframe_0881.jpg,101,154,166,227,1
JENGA_LIVINGROOM_H_Bframe_0896.jpg,190,265,153,212,1
JENGA_LIVINGROOM_H_Bframe_0896.jpg,73,121,158,221,1
JENGA_LIVINGROOM_H_Bframe_0917.jpg,121,203,149,209,1
JENGA_LIVINGROOM_H_Bframe_0917.jpg,3,50,166,230,1
JENGA_LIVINGROOM_H_Bframe_1098.jpg,197,286,144,296,1
JENGA_LIVINGROOM_H_Bframe_1098.jpg,199,233,203,236,1
JENGA_LIVINGROOM_H_Bframe_1155.jpg,158,246,140,298,1
JENGA_LIVINGROOM_H_Bframe_1155.jpg,231,276,186,253,1
JENGA_LIVINGROOM_H_Bframe_1155.jpg,2,68,201,264,1
JENGA_LIVINGROOM_H_Bframe_1425.jpg,186,295,16,105,1
JENGA_LIVINGROOM_H_Bframe_1439.jpg,123,232,0,88,1
JENGA_LIVINGROOM_H_Bframe_1439.jpg,13,84,259,299,1
JENGA_LIVINGROOM_H_Bframe_1506.jpg,203,289,201,263,1
JENGA_LIVINGROOM_H_Bframe_1506.jpg,38,100,184,259,1
JENGA_LIVINGROOM_H_Bframe_1540.jpg,215,299,169,232,1
JENGA_LIVINGROOM_H_Bframe_1540.jpg,9,68,168,236,1
JENGA_LIVINGROOM_H_Bframe_1543.jpg,208,298,163,232,1
JENGA_LIVINGROOM_H_Bframe_1543.jpg,2,61,168,238,1
JENGA_LIVINGROOM_H_Bframe_1570.jpg,195,291,175,242,1
JENGA_LIVINGROOM_H_Bframe_1570.jpg,6,64,187,247,1
JENGA_LIVINGROOM_H_Bframe_1579.jpg,197,293,178,246,1
JENGA_LIVINGROOM_H_Bframe_1579.jpg,3,59,184,251,1
JENGA_LIVINGROOM_H_Bframe_1616.jpg,48,142,178,232,1
JENGA_LIVINGROOM_H_Bframe_1661.jpg,67,173,163,297,1
JENGA_LIVINGROOM_H_Bframe_1661.jpg,72,159,133,182,1
JENGA_LIVINGROOM_H_Bframe_1668.jpg,124,231,162,298,1
JENGA_LIVINGROOM_H_Bframe_1668.jpg,137,224,132,184,1
JENGA_LIVINGROOM_H_Bframe_1823.jpg,25,112,38,115,1
JENGA_LIVINGROOM_H_Bframe_1839.jpg,200,271,21,100,1
JENGA_LIVINGROOM_H_Bframe_1839.jpg,98,175,263,298,1
JENGA_LIVINGROOM_H_Bframe_1862.jpg,183,263,228,289,1
JENGA_LIVINGROOM_H_Bframe_1862.jpg,24,70,131,198,1
JENGA_LIVINGROOM_H_Bframe_1885.jpg,182,265,212,274,1
JENGA_LIVINGROOM_H_Bframe_1885.jpg,25,67,102,175,1
JENGA_LIVINGROOM_H_Bframe_1951.jpg,211,293,212,272,1
JENGA_LIVINGROOM_H_Bframe_1951.jpg,6,87,74,170,1
JENGA_LIVINGROOM_H_Bframe_1966.jpg,215,298,219,279,1
JENGA_LIVINGROOM_H_Bframe_1966.jpg,14,91,79,174,1
JENGA_LIVINGROOM_H_Bframe_2017.jpg,210,291,237,299,1
JENGA_LIVINGROOM_H_Bframe_2017.jpg,21,105,20,129,1
JENGA_LIVINGROOM_H_Bframe_2035.jpg,217,298,207,268,1
JENGA_LIVINGROOM_H_Bframe_2035.jpg,6,79,182,261,1
JENGA_LIVINGROOM_H_Bframe_2119.jpg,191,289,61,237,1
JENGA_LIVINGROOM_H_Bframe_2119.jpg,241,289,249,299,1
JENGA_LIVINGROOM_H_Bframe_2119.jpg,23,92,243,297,1
JENGA_LIVINGROOM_H_Bframe_2130.jpg,180,268,69,239,1
JENGA_LIVINGROOM_H_Bframe_2130.jpg,216,268,252,299,1
JENGA_LIVINGROOM_H_Bframe_2130.jpg,3,67,246,299,1
JENGA_LIVINGROOM_H_Bframe_2149.jpg,137,273,92,292,1
JENGA_LIVINGROOM_H_Bframe_2149.jpg,271,300,236,281,1
JENGA_LIVINGROOM_H_Bframe_2149.jpg,2,70,238,299,1
JENGA_LIVINGROOM_H_Bframe_2219.jpg,164,280,80,221,1
JENGA_LIVINGROOM_H_Bframe_2219.jpg,221,289,236,299,1
JENGA_LIVINGROOM_H_Bframe_2219.jpg,2,68,231,299,1
JENGA_LIVINGROOM_H_Bframe_2233.jpg,183,289,82,230,1
JENGA_LIVINGROOM_H_Bframe_2233.jpg,226,298,239,299,1
JENGA_LIVINGROOM_H_Bframe_2233.jpg,5,78,236,299,1
JENGA_LIVINGROOM_H_Bframe_2239.jpg,193,299,83,230,1
JENGA_LIVINGROOM_H_Bframe_2239.jpg,229,300,237,299,1
JENGA_LIVINGROOM_H_Bframe_2239.jpg,11,78,239,299,1
JENGA_LIVINGROOM_H_Bframe_2286.jpg,115,258,73,143,1
JENGA_LIVINGROOM_H_Bframe_2317.jpg,132,275,54,120,1
JENGA_LIVINGROOM_H_Bframe_2317.jpg,15,115,231,299,1
JENGA_LIVINGROOM_H_Bframe_2423.jpg,63,145,193,252,1
JENGA_LIVINGROOM_H_Bframe_2425.jpg,212,291,197,254,1
JENGA_LIVINGROOM_H_Bframe_2439.jpg,191,268,202,258,1
JENGA_LIVINGROOM_H_Bframe_2439.jpg,34,78,195,253,1
JENGA_LIVINGROOM_H_Bframe_2453.jpg,204,285,202,259,1
JENGA_LIVINGROOM_H_Bframe_2453.jpg,22,78,214,290,1
JENGA_LIVINGROOM_H_Bframe_2499.jpg,206,296,173,231,1
JENGA_LIVINGROOM_H_Bframe_2499.jpg,37,90,163,214,1
JENGA_LIVINGROOM_H_Bframe_2531.jpg,62,139,231,299,1
JENGA_LIVINGROOM_H_Bframe_2533.jpg,88,160,206,285,1
JENGA_LIVINGROOM_H_Bframe_2603.jpg,139,264,170,268,1
JENGA_LIVINGROOM_H_Bframe_2603.jpg,7,59,174,235,1
JENGA_LIVINGROOM_H_Bframe_2627.jpg,158,219,176,231,1
JENGA_LIVINGROOM_H_Bframe_2635.jpg,2,60,193,247,1
JENGA_LIVINGROOM_S_Tframe_0003.jpg,183,259,141,197,1
JENGA_LIVINGROOM_S_Tframe_0003.jpg,23,102,129,193,1
JENGA_LIVINGROOM_S_Tframe_0008.jpg,174,262,156,215,1
JENGA_LIVINGROOM_S_Tframe_0008.jpg,17,95,143,208,1
JENGA_LIVINGROOM_S_Tframe_0061.jpg,186,268,128,193,1
JENGA_LIVINGROOM_S_Tframe_0061.jpg,2,111,114,209,1
JENGA_LIVINGROOM_S_Tframe_0082.jpg,191,292,113,202,1
JENGA_LIVINGROOM_S_Tframe_0082.jpg,62,163,120,204,1
JENGA_LIVINGROOM_S_Tframe_0153.jpg,149,249,100,203,1
JENGA_LIVINGROOM_S_Tframe_0153.jpg,12,115,122,203,1
JENGA_LIVINGROOM_S_Tframe_0185.jpg,198,296,107,209,1
JENGA_LIVINGROOM_S_Tframe_0185.jpg,57,162,125,206,1
JENGA_LIVINGROOM_S_Tframe_0236.jpg,166,261,183,246,1
JENGA_LIVINGROOM_S_Tframe_0236.jpg,22,115,3,83,1
JENGA_LIVINGROOM_S_Tframe_0368.jpg,202,286,221,287,1
JENGA_LIVINGROOM_S_Tframe_0368.jpg,18,117,96,178,1
JENGA_LIVINGROOM_S_Tframe_0372.jpg,202,290,216,280,1
JENGA_LIVINGROOM_S_Tframe_0372.jpg,24,119,86,170,1
JENGA_LIVINGROOM_S_Tframe_0387.jpg,185,275,212,277,1
JENGA_LIVINGROOM_S_Tframe_0387.jpg,7,102,90,181,1
JENGA_LIVINGROOM_S_Tframe_0490.jpg,115,297,59,190,1
JENGA_LIVINGROOM_S_Tframe_0490.jpg,176,278,218,284,1
JENGA_LIVINGROOM_S_Tframe_0490.jpg,5,96,228,299,1
JENGA_LIVINGROOM_S_Tframe_0495.jpg,115,295,49,189,1
JENGA_LIVINGROOM_S_Tframe_0495.jpg,173,278,213,280,1
JENGA_LIVINGROOM_S_Tframe_0495.jpg,3,92,222,298,1
JENGA_LIVINGROOM_S_Tframe_0539.jpg,193,294,222,287,1
JENGA_LIVINGROOM_S_Tframe_0539.jpg,14,110,222,299,1
JENGA_LIVINGROOM_S_Tframe_0598.jpg,172,287,106,194,1
JENGA_LIVINGROOM_S_Tframe_0598.jpg,1,110,149,240,1
JENGA_LIVINGROOM_S_Tframe_0703.jpg,183,300,82,168,1
JENGA_LIVINGROOM_S_Tframe_0703.jpg,1,123,62,164,1
JENGA_LIVINGROOM_S_Tframe_1008.jpg,183,268,168,233,1
JENGA_LIVINGROOM_S_Tframe_1008.jpg,1,78,189,267,1
JENGA_LIVINGROOM_S_Tframe_1077.jpg,116,300,115,299,1
JENGA_LIVINGROOM_S_Tframe_1077.jpg,5,104,0,54,1
JENGA_LIVINGROOM_S_Tframe_1132.jpg,188,279,81,145,1
JENGA_LIVINGROOM_S_Tframe_1132.jpg,8,113,82,168,1
JENGA_LIVINGROOM_S_Tframe_1145.jpg,207,294,106,170,1
JENGA_LIVINGROOM_S_Tframe_1145.jpg,34,135,108,197,1
JENGA_LIVINGROOM_S_Tframe_1148.jpg,204,295,106,183,1
JENGA_LIVINGROOM_S_Tframe_1148.jpg,31,137,107,200,1
JENGA_LIVINGROOM_S_Tframe_1164.jpg,160,259,114,203,1
JENGA_LIVINGROOM_S_Tframe_1164.jpg,10,114,106,199,1
JENGA_LIVINGROOM_S_Tframe_1170.jpg,175,274,114,202,1
JENGA_LIVINGROOM_S_Tframe_1170.jpg,25,128,103,202,1
JENGA_LIVINGROOM_S_Tframe_1246.jpg,167,263,155,246,1
JENGA_LIVINGROOM_S_Tframe_1246.jpg,10,112,147,239,1
JENGA_LIVINGROOM_S_Tframe_1260.jpg,202,294,134,218,1
JENGA_LIVINGROOM_S_Tframe_1260.jpg,42,142,126,205,1
JENGA_LIVINGROOM_S_Tframe_1355.jpg,129,240,0,75,1
JENGA_LIVINGROOM_S_Tframe_1355.jpg,8,110,0,47,1
JENGA_LIVINGROOM_S_Tframe_1371.jpg,196,295,0,80,1
JENGA_LIVINGROOM_S_Tframe_1371.jpg,67,157,0,61,1
JENGA_LIVINGROOM_S_Tframe_1508.jpg,92,281,168,299,1
JENGA_LIVINGROOM_S_Tframe_1508.jpg,111,151,201,262,1
JENGA_LIVINGROOM_S_Tframe_1639.jpg,198,273,117,193,1
JENGA_LIVINGROOM_S_Tframe_1639.jpg,3,107,108,181,1
JENGA_LIVINGROOM_S_Tframe_1650.jpg,190,279,159,241,1
JENGA_LIVINGROOM_S_Tframe_1650.jpg,12,127,159,246,1
JENGA_LIVINGROOM_S_Tframe_1811.jpg,207,286,236,299,1
JENGA_LIVINGROOM_S_Tframe_1811.jpg,18,96,253,299,1
JENGA_LIVINGROOM_S_Tframe_1990.jpg,0,77,0,107,1
JENGA_LIVINGROOM_S_Tframe_2001.jpg,172,266,177,257,1
JENGA_LIVINGROOM_S_Tframe_2001.jpg,1,81,193,281,1
JENGA_LIVINGROOM_S_Tframe_2047.jpg,155,270,89,185,1
JENGA_LIVINGROOM_S_Tframe_2047.jpg,15,96,143,236,1
JENGA_LIVINGROOM_S_Tframe_2064.jpg,142,249,115,209,1
JENGA_LIVINGROOM_S_Tframe_2064.jpg,2,83,166,260,1
JENGA_LIVINGROOM_S_Tframe_2097.jpg,167,269,128,219,1
JENGA_LIVINGROOM_S_Tframe_2097.jpg,24,101,185,279,1
JENGA_LIVINGROOM_S_Tframe_2275.jpg,210,289,139,209,1
JENGA_LIVINGROOM_S_Tframe_2275.jpg,12,113,139,212,1
JENGA_LIVINGROOM_S_Tframe_2287.jpg,238,297,149,223,1
JENGA_LIVINGROOM_S_Tframe_2287.jpg,5,107,118,190,1
JENGA_LIVINGROOM_S_Tframe_2296.jpg,248,300,143,215,1
JENGA_LIVINGROOM_S_Tframe_2296.jpg,17,124,121,198,1
JENGA_LIVINGROOM_S_Tframe_2317.jpg,2,165,204,299,1
JENGA_LIVINGROOM_S_Tframe_2317.jpg,45,144,106,187,1
JENGA_LIVINGROOM_S_Tframe_2320.jpg,81,245,172,299,1
JENGA_LIVINGROOM_S_Tframe_2320.jpg,116,218,109,184,1
JENGA_LIVINGROOM_T_Sframe_0040.jpg,139,297,133,264,1
JENGA_LIVINGROOM_T_Sframe_0040.jpg,142,214,221,250,1
JENGA_LIVINGROOM_T_Sframe_0040.jpg,17,54,178,238,1
JENGA_LIVINGROOM_T_Sframe_0248.jpg,9,169,91,220,1
JENGA_LIVINGROOM_T_Sframe_0326.jpg,89,258,34,135,1
JENGA_LIVINGROOM_T_Sframe_0326.jpg,93,170,263,299,1
JENGA_LIVINGROOM_T_Sframe_0423.jpg,204,290,225,297,1
JENGA_LIVINGROOM_T_Sframe_0423.jpg,50,122,237,298,1
JENGA_LIVINGROOM_T_Sframe_0461.jpg,219,300,227,296,1
JENGA_LIVINGROOM_T_Sframe_0461.jpg,4,112,230,298,1
JENGA_LIVINGROOM_T_Sframe_0473.jpg,213,294,239,298,1
JENGA_LIVINGROOM_T_Sframe_0473.jpg,26,171,29,136,1
JENGA_LIVINGROOM_T_Sframe_1101.jpg,154,299,185,297,1
JENGA_LIVINGROOM_T_Sframe_1101.jpg,177,237,1,76,1
JENGA_LIVINGROOM_T_Sframe_1101.jpg,61,78,175,217,1
JENGA_LIVINGROOM_T_Sframe_1117.jpg,135,280,187,299,1
JENGA_LIVINGROOM_T_Sframe_1117.jpg,184,254,160,224,1
JENGA_LIVINGROOM_T_Sframe_1125.jpg,39,186,187,298,1
JENGA_LIVINGROOM_T_Sframe_1125.jpg,93,158,157,222,1
JENGA_LIVINGROOM_T_Sframe_1136.jpg,105,247,189,298,1
JENGA_LIVINGROOM_T_Sframe_1136.jpg,152,225,158,222,1
JENGA_LIVINGROOM_T_Sframe_1466.jpg,196,295,112,203,1
JENGA_LIVINGROOM_T_Sframe_1466.jpg,6,85,105,193,1
JENGA_LIVINGROOM_T_Sframe_1469.jpg,197,300,104,205,1
JENGA_LIVINGROOM_T_Sframe_1469.jpg,1,87,117,200,1
JENGA_LIVINGROOM_T_Sframe_1471.jpg,196,298,106,206,1
JENGA_LIVINGROOM_T_Sframe_1471.jpg,3,84,122,205,1
JENGA_LIVINGROOM_T_Sframe_1499.jpg,152,256,152,250,1
JENGA_LIVINGROOM_T_Sframe_1499.jpg,17,78,162,237,1
JENGA_LIVINGROOM_T_Sframe_1572.jpg,172,255,73,183,1
JENGA_LIVINGROOM_T_Sframe_1572.jpg,6,86,59,159,1
JENGA_LIVINGROOM_T_Sframe_1799.jpg,193,269,235,298,1
JENGA_LIVINGROOM_T_Sframe_1799.jpg,61,86,255,299,1
JENGA_LIVINGROOM_T_Sframe_1883.jpg,189,280,214,290,1
JENGA_LIVINGROOM_T_Sframe_1883.jpg,28,89,215,273,1
JENGA_LIVINGROOM_T_Sframe_1952.jpg,122,232,1,78,1
JENGA_LIVINGROOM_T_Sframe_1952.jpg,39,128,7,130,1
JENGA_LIVINGROOM_T_Sframe_2226.jpg,3,157,107,229,1
JENGA_LIVINGROOM_T_Sframe_2231.jpg,19,182,102,225,1
JENGA_LIVINGROOM_T_Sframe_2235.jpg,135,300,95,215,1
JENGA_LIVINGROOM_T_Sframe_2244.jpg,140,264,125,278,1
JENGA_LIVINGROOM_T_Sframe_2254.jpg,207,287,258,298,1
JENGA_LIVINGROOM_T_Sframe_2254.jpg,86,131,258,299,1
JENGA_LIVINGROOM_T_Sframe_2259.jpg,152,240,237,297,1
JENGA_LIVINGROOM_T_Sframe_2259.jpg,31,75,243,299,1
JENGA_LIVINGROOM_T_Sframe_2285.jpg,121,203,208,270,1
JENGA_LIVINGROOM_T_Sframe_2285.jpg,3,45,209,276,1
JENGA_LIVINGROOM_T_Sframe_2312.jpg,169,251,195,257,1
JENGA_LIVINGROOM_T_Sframe_2312.jpg,14,96,206,273,1
JENGA_LIVINGROOM_T_Sframe_2402.jpg,42,122,79,185,1
JENGA_LIVINGROOM_T_Sframe_2429.jpg,136,221,67,165,1
JENGA_LIVINGROOM_T_Sframe_2462.jpg,90,254,92,211,1
JENGA_LIVINGROOM_T_Sframe_2498.jpg,166,279,1,83,1
JENGA_LIVINGROOM_T_Sframe_2498.jpg,82,165,0,67,1
JENGA_OFFICE_B_Sframe_0096.jpg,17,163,69,176,1
JENGA_OFFICE_B_Sframe_0096.jpg,108,157,59,121,1
JENGA_OFFICE_B_Sframe_0128.jpg,127,299,86,196,1
JENGA_OFFICE_B_Sframe_0128.jpg,204,241,85,109,1
JENGA_OFFICE_B_Sframe_0182.jpg,120,245,119,215,1
JENGA_OFFICE_B_Sframe_0192.jpg,67,196,122,218,1
JENGA_OFFICE_B_Sframe_0205.jpg,124,248,131,225,1
JENGA_OFFICE_B_Sframe_0239.jpg,132,280,173,294,1
JENGA_OFFICE_B_Sframe_0239.jpg,53,102,203,278,1
JENGA_OFFICE_B_Sframe_0241.jpg,141,282,167,290,1
JENGA_OFFICE_B_Sframe_0241.jpg,56,107,202,274,1
JENGA_OFFICE_B_Sframe_0302.jpg,215,267,98,143,1
JENGA_OFFICE_B_Sframe_0302.jpg,104,161,119,190,1
JENGA_OFFICE_B_Sframe_0354.jpg,147,205,38,103,1
JENGA_OFFICE_B_Sframe_0354.jpg,8,84,69,154,1
JENGA_OFFICE_B_Sframe_0364.jpg,217,273,70,123,1
JENGA_OFFICE_B_Sframe_0364.jpg,82,149,93,179,1
JENGA_OFFICE_B_Sframe_0380.jpg,176,240,80,133,1
JENGA_OFFICE_B_Sframe_0380.jpg,34,110,105,189,1
JENGA_OFFICE_B_Sframe_0391.jpg,185,245,75,132,1
JENGA_OFFICE_B_Sframe_0391.jpg,46,116,100,187,1
JENGA_OFFICE_B_Sframe_0420.jpg,187,247,98,158,1
JENGA_OFFICE_B_Sframe_0420.jpg,8,63,59,131,1
JENGA_OFFICE_B_Sframe_0442.jpg,192,252,176,238,1
JENGA_OFFICE_B_Sframe_0442.jpg,38,127,129,210,1
JENGA_OFFICE_B_Sframe_0448.jpg,213,274,183,243,1
JENGA_OFFICE_B_Sframe_0448.jpg,58,146,140,222,1
JENGA_OFFICE_B_Sframe_0506.jpg,113,258,155,298,1
JENGA_OFFICE_B_Sframe_0506.jpg,193,266,2,64,1
JENGA_OFFICE_B_Sframe_0506.jpg,14,105,19,85,1
JENGA_OFFICE_B_Sframe_0519.jpg,154,294,179,298,1
JENGA_OFFICE_B_Sframe_0519.jpg,185,256,3,66,1
JENGA_OFFICE_B_Sframe_0519.jpg,2,83,21,104,1
JENGA_OFFICE_B_Sframe_0520.jpg,159,300,181,295,1
JENGA_OFFICE_B_Sframe_0520.jpg,200,269,2,67,1
JENGA_OFFICE_B_Sframe_0520.jpg,13,91,19,107,1
JENGA_OFFICE_B_Sframe_0529.jpg,116,264,158,299,1
JENGA_OFFICE_B_Sframe_0529.jpg,203,282,9,72,1
JENGA_OFFICE_B_Sframe_0529.jpg,10,80,41,116,1
JENGA_OFFICE_B_Sframe_0542.jpg,150,176,255,298,1
JENGA_OFFICE_B_Sframe_0542.jpg,198,275,118,181,1
JENGA_OFFICE_B_Sframe_0542.jpg,14,96,125,219,1
JENGA_OFFICE_B_Sframe_0610.jpg,116,253,186,298,1
JENGA_OFFICE_B_Sframe_0610.jpg,199,281,63,144,1
JENGA_OFFICE_B_Sframe_0610.jpg,4,105,55,153,1
JENGA_OFFICE_B_Sframe_0663.jpg,152,289,194,299,1
JENGA_OFFICE_B_Sframe_0663.jpg,211,291,70,146,1
JENGA_OFFICE_B_Sframe_0663.jpg,23,121,68,157,1
JENGA_OFFICE_B_Sframe_0678.jpg,121,251,234,298,1
JENGA_OFFICE_B_Sframe_0678.jpg,196,279,97,174,1
JENGA_OFFICE_B_Sframe_0678.jpg,7,97,100,194,1
JENGA_OFFICE_B_Sframe_0708.jpg,8,129,151,223,1
JENGA_OFFICE_B_Sframe_0708.jpg,158,179,271,299,1
JENGA_OFFICE_B_Sframe_0708.jpg,235,295,114,208,1
JENGA_OFFICE_B_Sframe_0708.jpg,21,108,122,161,1
JENGA_OFFICE_B_Sframe_0835.jpg,201,291,259,298,1
JENGA_OFFICE_B_Sframe_0835.jpg,215,286,106,181,1
JENGA_OFFICE_B_Sframe_0835.jpg,56,96,164,214,1
JENGA_OFFICE_B_Sframe_0844.jpg,210,286,114,191,1
JENGA_OFFICE_B_Sframe_0844.jpg,48,96,131,214,1
JENGA_OFFICE_B_Sframe_0866.jpg,183,284,230,298,1
JENGA_OFFICE_B_Sframe_0866.jpg,167,239,81,149,1
JENGA_OFFICE_B_Sframe_0866.jpg,3,82,81,164,1
JENGA_OFFICE_B_Sframe_0886.jpg,122,224,192,297,1
JENGA_OFFICE_B_Sframe_0886.jpg,180,242,86,154,1
JENGA_OFFICE_B_Sframe_0886.jpg,15,99,85,164,1
JENGA_OFFICE_B_Sframe_1028.jpg,158,253,109,207,1
JENGA_OFFICE_B_Sframe_1028.jpg,184,268,70,151,1
JENGA_OFFICE_B_Sframe_1028.jpg,3,64,71,165,1
JENGA_OFFICE_B_Sframe_1038.jpg,177,270,109,206,1
JENGA_OFFICE_B_Sframe_1038.jpg,206,285,69,154,1
JENGA_OFFICE_B_Sframe_1038.jpg,23,80,76,169,1
JENGA_OFFICE_B_Sframe_1057.jpg,171,249,118,221,1
JENGA_OFFICE_B_Sframe_1057.jpg,195,277,74,164,1
JENGA_OFFICE_B_Sframe_1057.jpg,11,78,76,169,1
JENGA_OFFICE_B_Sframe_1178.jpg,108,229,178,299,1
JENGA_OFFICE_B_Sframe_1178.jpg,192,265,61,134,1
JENGA_OFFICE_B_Sframe_1178.jpg,13,105,60,146,1
JENGA_OFFICE_B_Sframe_1266.jpg,121,225,256,298,1
JENGA_OFFICE_B_Sframe_1266.jpg,207,270,92,167,1
JENGA_OFFICE_B_Sframe_1266.jpg,30,116,92,176,1
JENGA_OFFICE_B_Sframe_1291.jpg,7,112,182,284,1
JENGA_OFFICE_B_Sframe_1291.jpg,145,267,179,298,1
JENGA_OFFICE_B_Sframe_1291.jpg,218,287,50,122,1
JENGA_OFFICE_B_Sframe_1291.jpg,48,131,69,144,1
JENGA_OFFICE_B_Sframe_1303.jpg,3,69,98,246,1
JENGA_OFFICE_B_Sframe_1303.jpg,149,263,177,296,1
JENGA_OFFICE_B_Sframe_1303.jpg,226,295,57,127,1
JENGA_OFFICE_B_Sframe_1303.jpg,62,124,64,158,1
JENGA_OFFICE_B_Sframe_1353.jpg,1,73,80,229,1
JENGA_OFFICE_B_Sframe_1353.jpg,139,260,175,298,1
JENGA_OFFICE_B_Sframe_1353.jpg,223,297,53,127,1
JENGA_OFFICE_B_Sframe_1353.jpg,66,130,50,148,1
JENGA_OFFICE_B_Sframe_1369.jpg,4,79,77,234,1
JENGA_OFFICE_B_Sframe_1369.jpg,140,266,171,298,1
JENGA_OFFICE_B_Sframe_1369.jpg,228,299,50,125,1
JENGA_OFFICE_B_Sframe_1369.jpg,68,131,53,143,1
